Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.002943       |0.003057      |0.008632       |891              
2                  |0.002943       |0.003158      |0.008632       |891              
3                  |0.002943       |0.003274      |0.008744       |887              
4                  |0.002943       |0.003374      |0.008744       |887              
5                  |0.002943       |0.003485      |0.008744       |887              
6                  |0.002943       |0.003595      |0.008744       |887              
7                  |0.002943       |0.003688      |0.008744       |887              
8                  |0.002943       |0.003810      |0.009071       |896              
9                  |0.002943       |0.003927      |0.009071       |896              
10                 |0.002943       |0.004038      |0.009071       |896              
11                 |0.002943       |0.004152      |0.009071       |896              
12                 |0.002943       |0.004246      |0.009071       |896              
13                 |0.002943       |0.004361      |0.009071       |896              
14                 |0.002943       |0.004486      |0.009195       |896              
15                 |0.002943       |0.004585      |0.009195       |896              
16                 |0.002943       |0.004678      |0.009195       |896              
17                 |0.002943       |0.004800      |0.009195       |896              
18                 |0.002943       |0.004934      |0.009631       |885              
19                 |0.002943       |0.005042      |0.009631       |885              
20                 |0.002943       |0.005160      |0.009631       |885              
21                 |0.002943       |0.005272      |0.009631       |885              
22                 |0.002943       |0.005383      |0.009631       |885              
23                 |0.002943       |0.005497      |0.009631       |885              
24                 |0.002943       |0.005628      |0.009631       |885              
25                 |0.002943       |0.005741      |0.009631       |885              
26                 |0.002943       |0.005829      |0.009631       |885              
27                 |0.002943       |0.005941      |0.009631       |885              
28                 |0.002943       |0.006028      |0.009631       |885              
29                 |0.002943       |0.006134      |0.009631       |885              
30                 |0.002943       |0.006363      |0.013477       |812              
31                 |0.002943       |0.006473      |0.013477       |812              
32                 |0.002943       |0.006699      |0.013477       |812              
33                 |0.002943       |0.006804      |0.013477       |812              
34                 |0.002943       |0.006914      |0.013477       |812              
35                 |0.002943       |0.007026      |0.013477       |812              
36                 |0.002943       |0.007290      |0.015604       |788              
37                 |0.002943       |0.007537      |0.015604       |788              
38                 |0.002943       |0.007771      |0.015604       |788              
39                 |0.002943       |0.007817      |0.015604       |788              
40                 |0.002943       |0.008065      |0.015604       |788              
41                 |0.002943       |0.008111      |0.015604       |788              
42                 |0.002943       |0.008159      |0.015604       |788              
43                 |0.002943       |0.008392      |0.015604       |788              
44                 |0.002943       |0.008510      |0.015604       |788              
45                 |0.002943       |0.008735      |0.015604       |788              
46                 |0.002943       |0.008789      |0.015604       |788              
47                 |0.002943       |0.008912      |0.015604       |788              
48                 |0.002943       |0.009086      |0.015604       |788              
49                 |0.002943       |0.009143      |0.015604       |788              
50                 |0.002943       |0.009192      |0.015604       |788              
51                 |0.002943       |0.009247      |0.015604       |788              
52                 |0.002943       |0.009462      |0.015604       |788              
53                 |0.002943       |0.009731      |0.015604       |788              
54                 |0.002943       |0.009785      |0.015604       |788              
55                 |0.002943       |0.009964      |0.015604       |788              
56                 |0.002943       |0.010186      |0.015604       |788              
57                 |0.002943       |0.010415      |0.015604       |788              
58                 |0.002943       |0.010575      |0.015604       |788              
59                 |0.002943       |0.010628      |0.015604       |788              
60                 |0.002943       |0.010928      |0.016645       |782              
61                 |0.002943       |0.011162      |0.016645       |782              
62                 |0.002943       |0.011349      |0.016645       |782              
63                 |0.002943       |0.011588      |0.016645       |782              
64                 |0.002943       |0.011807      |0.016645       |782              
65                 |0.008032       |0.012029      |0.016645       |782              
66                 |0.008032       |0.012319      |0.019308       |742              
67                 |0.008271       |0.012503      |0.019308       |742              
68                 |0.008334       |0.012716      |0.019308       |742              
69                 |0.008334       |0.012878      |0.019308       |742              
70                 |0.008335       |0.013245      |0.022147       |722              
71                 |0.008380       |0.013422      |0.022147       |722              
72                 |0.008436       |0.013659      |0.022147       |722              
73                 |0.008436       |0.013824      |0.022147       |722              
74                 |0.008455       |0.014015      |0.022147       |722              
75                 |0.008455       |0.014261      |0.022147       |722              
76                 |0.008470       |0.014573      |0.022366       |722              
77                 |0.008516       |0.014929      |0.022366       |722              
78                 |0.008516       |0.015318      |0.022366       |722              
79                 |0.008622       |0.015631      |0.022366       |722              
80                 |0.008622       |0.015850      |0.022366       |722              
81                 |0.008644       |0.016352      |0.027766       |670              
82                 |0.008646       |0.016452      |0.027766       |670              
83                 |0.008836       |0.016747      |0.027766       |670              
84                 |0.008836       |0.017020      |0.027766       |670              
85                 |0.009074       |0.017268      |0.027766       |670              
86                 |0.009074       |0.017559      |0.027766       |670              
87                 |0.009491       |0.017860      |0.027766       |670              
88                 |0.009491       |0.018205      |0.027766       |670              
89                 |0.013626       |0.018543      |0.027766       |670              
90                 |0.013626       |0.018822      |0.027766       |670              
91                 |0.013947       |0.019112      |0.027766       |670              
92                 |0.013947       |0.019440      |0.027766       |670              
93                 |0.013947       |0.019885      |0.028693       |652              
94                 |0.014041       |0.020080      |0.028693       |652              
95                 |0.014143       |0.020243      |0.028693       |652              
96                 |0.014143       |0.020558      |0.028693       |652              
97                 |0.014143       |0.020820      |0.028693       |652              
98                 |0.014301       |0.021343      |0.030570       |639              
99                 |0.014301       |0.021504      |0.030570       |639              
100                |0.014301       |0.022051      |0.031520       |640              
101                |0.014301       |0.022240      |0.031520       |640              
102                |0.014301       |0.022603      |0.031520       |640              
103                |0.014301       |0.022781      |0.031520       |640              
104                |0.014301       |0.022985      |0.031520       |640              
105                |0.015604       |0.023404      |0.031520       |640              
106                |0.015604       |0.023787      |0.031520       |640              
107                |0.015604       |0.024151      |0.031520       |640              
108                |0.019308       |0.024659      |0.031520       |640              
109                |0.019308       |0.025117      |0.031520       |640              
110                |0.019308       |0.025512      |0.031520       |640              
111                |0.019308       |0.025782      |0.031520       |640              
112                |0.019424       |0.026216      |0.033578       |618              
113                |0.019497       |0.026414      |0.033578       |618              
114                |0.019497       |0.026695      |0.033578       |618              
115                |0.019497       |0.027173      |0.033578       |618              
116                |0.020495       |0.027476      |0.033578       |618              
117                |0.020495       |0.027891      |0.033578       |618              
118                |0.020495       |0.028299      |0.033578       |618              
119                |0.020495       |0.028501      |0.033578       |618              
120                |0.021139       |0.029080      |0.037234       |581              
121                |0.021139       |0.029619      |0.037476       |594              
122                |0.021139       |0.030170      |0.038138       |589              
123                |0.021139       |0.030598      |0.038138       |589              
124                |0.022366       |0.030988      |0.038138       |589              
125                |0.023165       |0.031337      |0.038138       |589              
126                |0.023165       |0.031807      |0.038138       |589              
127                |0.023165       |0.032214      |0.038138       |589              
128                |0.023165       |0.032811      |0.038138       |589              
129                |0.024826       |0.033435      |0.038192       |587              
130                |0.024826       |0.033749      |0.038192       |587              
131                |0.024826       |0.034393      |0.040758       |572              
132                |0.024826       |0.034970      |0.040821       |559              
133                |0.024826       |0.035455      |0.040821       |559              
134                |0.031096       |0.036035      |0.040821       |559              
135                |0.031520       |0.036480      |0.040821       |559              
136                |0.031520       |0.037071      |0.041598       |558              
137                |0.031520       |0.037553      |0.041598       |558              
138                |0.031520       |0.038059      |0.041970       |558              
139                |0.032133       |0.038937      |0.048057       |526              
140                |0.032133       |0.039624      |0.048057       |526              
141                |0.032133       |0.040136      |0.048057       |526              
142                |0.032133       |0.040770      |0.048057       |526              
