Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.388634       |0.390093      |0.461620       |92               
2                  |0.388634       |0.392373      |0.502595       |88               
3                  |0.388634       |0.393842      |0.502595       |88               
4                  |0.388634       |0.395630      |0.502595       |88               
5                  |0.388634       |0.396873      |0.502595       |88               
6                  |0.388634       |0.398454      |0.502595       |88               
7                  |0.388634       |0.399296      |0.502595       |88               
8                  |0.388634       |0.400736      |0.502595       |88               
9                  |0.388634       |0.401956      |0.502595       |88               
10                 |0.388634       |0.403680      |0.502595       |88               
11                 |0.388634       |0.404368      |0.502595       |88               
12                 |0.388634       |0.406953      |0.517874       |86               
13                 |0.388634       |0.408185      |0.517874       |86               
14                 |0.388634       |0.410003      |0.517874       |86               
15                 |0.388634       |0.411419      |0.517874       |86               
16                 |0.388634       |0.412452      |0.517874       |86               
17                 |0.388634       |0.414076      |0.517874       |86               
18                 |0.388634       |0.415605      |0.517874       |86               
19                 |0.388634       |0.417014      |0.517874       |86               
20                 |0.388634       |0.418416      |0.517874       |86               
21                 |0.388634       |0.420134      |0.517874       |86               
22                 |0.388634       |0.422308      |0.517874       |86               
23                 |0.388634       |0.423904      |0.517874       |86               
24                 |0.388634       |0.425659      |0.517874       |86               
25                 |0.388634       |0.427212      |0.517874       |86               
26                 |0.388634       |0.428598      |0.517874       |86               
27                 |0.388634       |0.429508      |0.517874       |86               
28                 |0.388634       |0.431649      |0.517874       |86               
29                 |0.388634       |0.433142      |0.517874       |86               
30                 |0.388634       |0.434780      |0.517874       |86               
31                 |0.388634       |0.436305      |0.517874       |86               
32                 |0.388634       |0.438791      |0.517874       |86               
33                 |0.388634       |0.440353      |0.517874       |86               
34                 |0.388634       |0.441661      |0.517874       |86               
35                 |0.388634       |0.443441      |0.517874       |86               
36                 |0.388634       |0.447199      |0.541973       |83               
37                 |0.388634       |0.450046      |0.541973       |83               
38                 |0.388634       |0.451347      |0.541973       |83               
39                 |0.388634       |0.451953      |0.541973       |83               
40                 |0.388634       |0.452322      |0.541973       |83               
41                 |0.388634       |0.457059      |0.595172       |80               
42                 |0.388634       |0.457536      |0.595172       |80               
43                 |0.388634       |0.459856      |0.595172       |80               
44                 |0.388634       |0.462933      |0.595172       |80               
45                 |0.388634       |0.466142      |0.595172       |80               
46                 |0.388634       |0.466878      |0.595172       |80               
47                 |0.388634       |0.472040      |0.611548       |77               
48                 |0.388634       |0.472802      |0.611548       |77               
49                 |0.388634       |0.475218      |0.611548       |77               
50                 |0.388634       |0.475842      |0.611548       |77               
51                 |0.388634       |0.478221      |0.611548       |77               
52                 |0.388634       |0.482500      |0.611548       |77               
53                 |0.388634       |0.485833      |0.611548       |77               
54                 |0.388634       |0.486597      |0.611548       |77               
55                 |0.388634       |0.489528      |0.611548       |77               
56                 |0.388634       |0.494365      |0.611548       |77               
57                 |0.388634       |0.498613      |0.611548       |77               
58                 |0.388634       |0.501628      |0.611548       |77               
59                 |0.388634       |0.504130      |0.611548       |77               
60                 |0.388634       |0.507562      |0.611548       |77               
61                 |0.388634       |0.510963      |0.611548       |77               
62                 |0.388634       |0.513468      |0.611548       |77               
63                 |0.425531       |0.517013      |0.611548       |77               
64                 |0.425531       |0.518052      |0.611548       |77               
65                 |0.436334       |0.520590      |0.611548       |77               
66                 |0.440294       |0.523704      |0.611548       |77               
67                 |0.451108       |0.527070      |0.611548       |77               
68                 |0.459426       |0.530301      |0.611548       |77               
69                 |0.459426       |0.534486      |0.646635       |75               
70                 |0.462176       |0.537969      |0.646635       |75               
71                 |0.464877       |0.543238      |0.666132       |74               
72                 |0.464974       |0.547419      |0.666132       |74               
73                 |0.465112       |0.550295      |0.666132       |74               
74                 |0.465112       |0.551665      |0.666132       |74               
75                 |0.465112       |0.553161      |0.666132       |74               
76                 |0.465112       |0.555732      |0.666132       |74               
77                 |0.470531       |0.559651      |0.666132       |74               
78                 |0.470531       |0.564124      |0.666132       |74               
79                 |0.474525       |0.569724      |0.677268       |73               
80                 |0.474525       |0.574621      |0.677268       |73               
81                 |0.479537       |0.581662      |0.713357       |70               
82                 |0.479537       |0.587433      |0.713357       |70               
83                 |0.479537       |0.589152      |0.713357       |70               
84                 |0.508958       |0.593897      |0.713357       |70               
85                 |0.508958       |0.598244      |0.713357       |70               
86                 |0.508958       |0.601906      |0.713357       |70               
87                 |0.512915       |0.604829      |0.713357       |70               
88                 |0.512915       |0.609076      |0.713357       |70               
89                 |0.512915       |0.609415      |0.713357       |70               
90                 |0.517874       |0.612583      |0.713357       |70               
