Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.388634       |0.389378      |0.425854       |96               
2                  |0.388634       |0.391267      |0.483071       |90               
3                  |0.388634       |0.393168      |0.483689       |90               
4                  |0.388634       |0.395474      |0.503920       |87               
5                  |0.388634       |0.396288      |0.503920       |87               
6                  |0.388634       |0.398182      |0.503920       |87               
7                  |0.388634       |0.399939      |0.503920       |87               
8                  |0.388634       |0.401258      |0.503920       |87               
9                  |0.388634       |0.402209      |0.503920       |87               
10                 |0.388634       |0.404224      |0.503920       |87               
11                 |0.388634       |0.404785      |0.503920       |87               
12                 |0.388634       |0.406267      |0.503920       |87               
13                 |0.388634       |0.407801      |0.503920       |87               
14                 |0.388634       |0.409670      |0.503920       |87               
15                 |0.388634       |0.410744      |0.503920       |87               
16                 |0.388634       |0.411715      |0.503920       |87               
17                 |0.388634       |0.413244      |0.503920       |87               
18                 |0.388634       |0.414462      |0.503920       |87               
19                 |0.388634       |0.415356      |0.503920       |87               
20                 |0.388634       |0.416624      |0.503920       |87               
21                 |0.388634       |0.418101      |0.503920       |87               
22                 |0.388634       |0.419013      |0.503920       |87               
23                 |0.388634       |0.421052      |0.503920       |87               
24                 |0.388634       |0.422493      |0.503920       |87               
25                 |0.388634       |0.423530      |0.503920       |87               
26                 |0.388634       |0.424620      |0.503920       |87               
27                 |0.388634       |0.425663      |0.503920       |87               
28                 |0.388634       |0.426970      |0.503920       |87               
29                 |0.388634       |0.428825      |0.503920       |87               
30                 |0.388634       |0.430738      |0.503920       |87               
31                 |0.388634       |0.432608      |0.503920       |87               
32                 |0.388634       |0.434177      |0.503920       |87               
33                 |0.388634       |0.435686      |0.503920       |87               
34                 |0.388634       |0.438040      |0.506293       |88               
35                 |0.388634       |0.440162      |0.506293       |88               
36                 |0.388634       |0.441861      |0.506293       |88               
37                 |0.388634       |0.444333      |0.506293       |88               
38                 |0.388634       |0.445840      |0.506293       |88               
39                 |0.388634       |0.449888      |0.553924       |82               
40                 |0.388634       |0.451203      |0.553924       |82               
41                 |0.388634       |0.454928      |0.553924       |82               
42                 |0.388634       |0.456365      |0.553924       |82               
43                 |0.388634       |0.457896      |0.553924       |82               
44                 |0.388634       |0.458471      |0.553924       |82               
45                 |0.388634       |0.460539      |0.553924       |82               
46                 |0.388634       |0.462643      |0.553924       |82               
47                 |0.388634       |0.464543      |0.553924       |82               
48                 |0.388634       |0.468806      |0.560554       |82               
49                 |0.388634       |0.471533      |0.560554       |82               
50                 |0.388634       |0.472172      |0.560554       |82               
51                 |0.388634       |0.474075      |0.560554       |82               
52                 |0.388634       |0.474747      |0.560554       |82               
53                 |0.388634       |0.475444      |0.560554       |82               
54                 |0.388634       |0.477640      |0.560554       |82               
55                 |0.388634       |0.479912      |0.560554       |82               
56                 |0.388634       |0.480437      |0.560554       |82               
57                 |0.388634       |0.484987      |0.574874       |81               
58                 |0.416693       |0.487592      |0.574874       |81               
59                 |0.416693       |0.489328      |0.574874       |81               
60                 |0.436204       |0.494027      |0.617548       |77               
61                 |0.446146       |0.494871      |0.617548       |77               
62                 |0.449510       |0.496610      |0.617548       |77               
63                 |0.449510       |0.497300      |0.617548       |77               
64                 |0.449510       |0.501510      |0.617548       |77               
65                 |0.452017       |0.503019      |0.617548       |77               
66                 |0.452017       |0.507312      |0.617548       |77               
67                 |0.452615       |0.509482      |0.617548       |77               
68                 |0.454576       |0.511669      |0.617548       |77               
69                 |0.454576       |0.515714      |0.617548       |77               
70                 |0.455793       |0.518058      |0.617548       |77               
71                 |0.460691       |0.521868      |0.617548       |77               
72                 |0.460691       |0.524592      |0.617548       |77               
73                 |0.460691       |0.525734      |0.617548       |77               
74                 |0.462715       |0.528146      |0.617548       |77               
75                 |0.462715       |0.529661      |0.617548       |77               
76                 |0.463456       |0.532441      |0.617548       |77               
77                 |0.463456       |0.535791      |0.617548       |77               
78                 |0.465072       |0.538846      |0.617548       |77               
79                 |0.465072       |0.542480      |0.617548       |77               
80                 |0.465332       |0.545902      |0.617548       |77               
81                 |0.465332       |0.549547      |0.617548       |77               
82                 |0.465332       |0.550235      |0.617548       |77               
83                 |0.476473       |0.554116      |0.617548       |77               
84                 |0.476473       |0.556231      |0.617548       |77               
85                 |0.476473       |0.557484      |0.617548       |77               
86                 |0.482119       |0.561711      |0.622623       |77               
87                 |0.482119       |0.563253      |0.622623       |77               
88                 |0.482119       |0.563801      |0.622623       |77               
89                 |0.482119       |0.568114      |0.628808       |76               
90                 |0.483324       |0.570742      |0.628808       |76               
91                 |0.483324       |0.576807      |0.693239       |71               
92                 |0.503920       |0.581154      |0.693239       |71               
93                 |0.503920       |0.587230      |0.693239       |71               
94                 |0.508214       |0.591721      |0.693239       |71               
95                 |0.508214       |0.594170      |0.693239       |71               
96                 |0.508214       |0.598970      |0.709391       |70               
97                 |0.511533       |0.602064      |0.709391       |70               
98                 |0.511533       |0.605044      |0.709391       |70               
99                 |0.511533       |0.608764      |0.709391       |70               
100                |0.524365       |0.614876      |0.737783       |69               
101                |0.524365       |0.617724      |0.737783       |69               
102                |0.540707       |0.620147      |0.737783       |69               
103                |0.540707       |0.625769      |0.737783       |69               
104                |0.540707       |0.626696      |0.737783       |69               
105                |0.550559       |0.630336      |0.737783       |69               
106                |0.550559       |0.636186      |0.737783       |69               
107                |0.550559       |0.640099      |0.737783       |69               
108                |0.553924       |0.643935      |0.737783       |69               
109                |0.553924       |0.644593      |0.737783       |69               
110                |0.553924       |0.649363      |0.737783       |69               
111                |0.553924       |0.650930      |0.737783       |69               
112                |0.553924       |0.652455      |0.737783       |69               
113                |0.553924       |0.655125      |0.737783       |69               
114                |0.553924       |0.658822      |0.737783       |69               
115                |0.612615       |0.662643      |0.737783       |69               
116                |0.613494       |0.666560      |0.737783       |69               
117                |0.613494       |0.674490      |0.779545       |66               
118                |0.613494       |0.680429      |0.779545       |66               
119                |0.617548       |0.684595      |0.779545       |66               
120                |0.617548       |0.688324      |0.779545       |66               
121                |0.617548       |0.692648      |0.779545       |66               
122                |0.628808       |0.698699      |0.779545       |66               
123                |0.628808       |0.702749      |0.779545       |66               
124                |0.628808       |0.705732      |0.779545       |66               
125                |0.628808       |0.710882      |0.779545       |66               
126                |0.628808       |0.711771      |0.779545       |66               
127                |0.628808       |0.714203      |0.779545       |66               
128                |0.628808       |0.715281      |0.779545       |66               
129                |0.638477       |0.720519      |0.798031       |65               
130                |0.638477       |0.726607      |0.798031       |65               
131                |0.638477       |0.736776      |0.857819       |62               
132                |0.671121       |0.744057      |0.857819       |62               
133                |0.671121       |0.744698      |0.857819       |62               
134                |0.671121       |0.748638      |0.857819       |62               
135                |0.678628       |0.750915      |0.857819       |62               
136                |0.689419       |0.752844      |0.857819       |62               
137                |0.689419       |0.756139      |0.857819       |62               
138                |0.689419       |0.758147      |0.857819       |62               
139                |0.689419       |0.761026      |0.857819       |62               
140                |0.689513       |0.762446      |0.857819       |62               
141                |0.689513       |0.768484      |0.857819       |62               
142                |0.689513       |0.772752      |0.857819       |62               
143                |0.689513       |0.779082      |0.857819       |62               
144                |0.700975       |0.786390      |0.857819       |62               
145                |0.700975       |0.789442      |0.857819       |62               
146                |0.700975       |0.791554      |0.857819       |62               
147                |0.736757       |0.795151      |0.857819       |62               
148                |0.736757       |0.800047      |0.857819       |62               
149                |0.741324       |0.802943      |0.872675       |61               
150                |0.742918       |0.806259      |0.872675       |61               
151                |0.742918       |0.808071      |0.872675       |61               
152                |0.742918       |0.814227      |0.872675       |61               
153                |0.742918       |0.816979      |0.872675       |61               
154                |0.761588       |0.820297      |0.872675       |61               
155                |0.761588       |0.826032      |0.872675       |61               
156                |0.761588       |0.830950      |0.875692       |61               
157                |0.761588       |0.836227      |0.897727       |60               
158                |0.761588       |0.838163      |0.897727       |60               
159                |0.761588       |0.844070      |0.897727       |60               
160                |0.787752       |0.848300      |0.897727       |60               
161                |0.787752       |0.850223      |0.897727       |60               
162                |0.787752       |0.853687      |0.897727       |60               
163                |0.787752       |0.854538      |0.897727       |60               
164                |0.787752       |0.854540      |0.897727       |60               
165                |0.787752       |0.855820      |0.897727       |60               
166                |0.787752       |0.855906      |0.897727       |60               
167                |0.787752       |0.857632      |0.897727       |60               
168                |0.787752       |0.860507      |0.897727       |60               
169                |0.801006       |0.862591      |0.897727       |60               
170                |0.801006       |0.862541      |0.897727       |60               
171                |0.801006       |0.862549      |0.897727       |60               
172                |0.801006       |0.862549      |0.897727       |60               
173                |0.801006       |0.864228      |0.897727       |60               
174                |0.833038       |0.868334      |0.897727       |60               
175                |0.833038       |0.868868      |0.897727       |60               
176                |0.833038       |0.869323      |0.897727       |60               
177                |0.833038       |0.869744      |0.897727       |60               
178                |0.833038       |0.870121      |0.897727       |60               
179                |0.833038       |0.870121      |0.897727       |60               
180                |0.844487       |0.870540      |0.897727       |60               
181                |0.844694       |0.870557      |0.897727       |60               
182                |0.844794       |0.870565      |0.897727       |60               
183                |0.844794       |0.870565      |0.897727       |60               
184                |0.844794       |0.872616      |0.897727       |60               
185                |0.844794       |0.872602      |0.897727       |60               
186                |0.844794       |0.872905      |0.897727       |60               
187                |0.844794       |0.872882      |0.897727       |60               
188                |0.844794       |0.872897      |0.897727       |60               
189                |0.844794       |0.872897      |0.897727       |60               
190                |0.844794       |0.872897      |0.897727       |60               
191                |0.844794       |0.873283      |0.897727       |60               
192                |0.844794       |0.873175      |0.897727       |60               
193                |0.844794       |0.873435      |0.897727       |60               
194                |0.847168       |0.873530      |0.897727       |60               
195                |0.847168       |0.873536      |0.897727       |60               
196                |0.847168       |0.873573      |0.897727       |60               
197                |0.847168       |0.873567      |0.897727       |60               
198                |0.847168       |0.873647      |0.897727       |60               
199                |0.847168       |0.873649      |0.897727       |60               
200                |0.847168       |0.873658      |0.897727       |60               
201                |0.847168       |0.873609      |0.897727       |60               
202                |0.847168       |0.873870      |0.897727       |60               
203                |0.847168       |0.873870      |0.897727       |60               
204                |0.847168       |0.873882      |0.897727       |60               
205                |0.847168       |0.874443      |0.897727       |60               
206                |0.847168       |0.874471      |0.897727       |60               
207                |0.847168       |0.874598      |0.897727       |60               
208                |0.847168       |0.874587      |0.897727       |60               
209                |0.847168       |0.874595      |0.897727       |60               
