Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346998      |0.415945       |452              
2                  |0.345591       |0.348554      |0.423391       |450              
3                  |0.345591       |0.349983      |0.423391       |450              
4                  |0.345591       |0.351490      |0.423391       |450              
5                  |0.345591       |0.352679      |0.423391       |450              
6                  |0.345591       |0.353871      |0.423391       |450              
7                  |0.345591       |0.355514      |0.427758       |449              
8                  |0.345591       |0.357360      |0.437886       |439              
9                  |0.345591       |0.358888      |0.437886       |439              
10                 |0.345591       |0.360360      |0.437886       |439              
11                 |0.345591       |0.361778      |0.437886       |439              
12                 |0.345591       |0.363398      |0.437886       |439              
13                 |0.345591       |0.364585      |0.437886       |439              
14                 |0.345591       |0.365985      |0.437886       |439              
15                 |0.345591       |0.367989      |0.445782       |436              
16                 |0.345591       |0.369693      |0.445782       |436              
17                 |0.345591       |0.371423      |0.445782       |436              
18                 |0.345591       |0.373153      |0.445782       |436              
19                 |0.345591       |0.374585      |0.445782       |436              
20                 |0.345591       |0.376309      |0.445782       |436              
21                 |0.345591       |0.377664      |0.445782       |436              
22                 |0.345591       |0.379238      |0.445782       |436              
23                 |0.345591       |0.380726      |0.445782       |436              
24                 |0.345591       |0.382165      |0.445782       |436              
25                 |0.345591       |0.383508      |0.445782       |436              
26                 |0.345591       |0.384584      |0.445782       |436              
27                 |0.345591       |0.385821      |0.445782       |436              
28                 |0.345591       |0.387394      |0.445782       |436              
29                 |0.345591       |0.388733      |0.445782       |436              
30                 |0.345591       |0.390254      |0.445782       |436              
31                 |0.345591       |0.391719      |0.445782       |436              
32                 |0.345591       |0.393328      |0.445782       |436              
33                 |0.345591       |0.396895      |0.504051       |410              
34                 |0.345591       |0.399699      |0.504051       |410              
35                 |0.345591       |0.401208      |0.504051       |410              
36                 |0.345591       |0.402634      |0.504051       |410              
37                 |0.345591       |0.404258      |0.504051       |410              
38                 |0.345591       |0.407536      |0.504051       |410              
39                 |0.345591       |0.409184      |0.504051       |410              
40                 |0.345591       |0.410631      |0.504051       |410              
41                 |0.345591       |0.411961      |0.504051       |410              
42                 |0.345591       |0.415071      |0.504051       |410              
43                 |0.345591       |0.416896      |0.504051       |410              
44                 |0.345591       |0.417521      |0.504051       |410              
45                 |0.345591       |0.418988      |0.504051       |410              
46                 |0.345591       |0.422812      |0.518223       |400              
47                 |0.345591       |0.425962      |0.518223       |400              
48                 |0.345591       |0.426705      |0.518223       |400              
49                 |0.345591       |0.429891      |0.518223       |400              
50                 |0.345591       |0.433786      |0.533124       |392              
51                 |0.345591       |0.434303      |0.533124       |392              
52                 |0.345591       |0.436325      |0.533124       |392              
53                 |0.345591       |0.439413      |0.533124       |392              
54                 |0.345591       |0.442119      |0.533124       |392              
55                 |0.345591       |0.444751      |0.533124       |392              
56                 |0.345591       |0.448293      |0.533124       |392              
57                 |0.345591       |0.451608      |0.533124       |392              
58                 |0.345591       |0.454798      |0.533124       |392              
59                 |0.345591       |0.457984      |0.533124       |392              
60                 |0.399403       |0.461152      |0.533124       |392              
61                 |0.405010       |0.463441      |0.533124       |392              
62                 |0.407427       |0.465778      |0.533124       |392              
63                 |0.412069       |0.468788      |0.533124       |392              
64                 |0.412069       |0.472025      |0.533124       |392              
65                 |0.412757       |0.474753      |0.533124       |392              
66                 |0.412757       |0.476739      |0.533124       |392              
67                 |0.416483       |0.478761      |0.533124       |392              
68                 |0.416483       |0.481040      |0.533124       |392              
69                 |0.417941       |0.485234      |0.567151       |379              
70                 |0.417941       |0.487945      |0.567151       |379              
71                 |0.419996       |0.490872      |0.567151       |379              
72                 |0.419996       |0.495120      |0.587361       |367              
73                 |0.419996       |0.496534      |0.587361       |367              
74                 |0.422008       |0.500593      |0.587361       |367              
75                 |0.422008       |0.505194      |0.594741       |365              
76                 |0.426046       |0.509264      |0.594741       |365              
77                 |0.426046       |0.512773      |0.594741       |365              
78                 |0.426795       |0.517426      |0.600891       |368              
79                 |0.426795       |0.518948      |0.600891       |368              
80                 |0.426795       |0.523867      |0.607825       |361              
81                 |0.431788       |0.527385      |0.607825       |361              
82                 |0.431788       |0.531428      |0.607825       |361              
83                 |0.432076       |0.535863      |0.607825       |361              
84                 |0.432076       |0.539991      |0.607825       |361              
85                 |0.436844       |0.543370      |0.607825       |361              
86                 |0.436844       |0.547129      |0.607825       |361              
87                 |0.472511       |0.551939      |0.607825       |361              
88                 |0.472511       |0.554859      |0.607825       |361              
89                 |0.491707       |0.558704      |0.607825       |361              
90                 |0.491707       |0.562830      |0.610724       |359              
91                 |0.500833       |0.566612      |0.610724       |359              
92                 |0.500833       |0.569281      |0.610724       |359              
93                 |0.500833       |0.573709      |0.632494       |352              
94                 |0.503842       |0.579739      |0.672507       |339              
95                 |0.503842       |0.583588      |0.672507       |339              
96                 |0.511204       |0.586783      |0.672507       |339              
97                 |0.511204       |0.592944      |0.679180       |337              
98                 |0.511204       |0.599923      |0.693330       |330              
99                 |0.529648       |0.606143      |0.693330       |330              
100                |0.529648       |0.610887      |0.693330       |330              
101                |0.529648       |0.614613      |0.693330       |330              
102                |0.557205       |0.618453      |0.693330       |330              
103                |0.557205       |0.624454      |0.712162       |328              
104                |0.557205       |0.627840      |0.712162       |328              
105                |0.557205       |0.631688      |0.712162       |328              
106                |0.577132       |0.635810      |0.712162       |328              
107                |0.577132       |0.640660      |0.712162       |328              
108                |0.577132       |0.647161      |0.717931       |322              
109                |0.577132       |0.652489      |0.717931       |322              
110                |0.579792       |0.657139      |0.717931       |322              
111                |0.579792       |0.662170      |0.717931       |322              
112                |0.579792       |0.667968      |0.717931       |322              
113                |0.579792       |0.673230      |0.717931       |322              
114                |0.610724       |0.677412      |0.717931       |322              
115                |0.610724       |0.684698      |0.809804       |296              
116                |0.610724       |0.688809      |0.809804       |296              
117                |0.610724       |0.693204      |0.809804       |296              
118                |0.625419       |0.698950      |0.809804       |296              
119                |0.625419       |0.704691      |0.809804       |296              
120                |0.625419       |0.712742      |0.809804       |296              
121                |0.668846       |0.715558      |0.809804       |296              
122                |0.672507       |0.720972      |0.809804       |296              
123                |0.672507       |0.729213      |0.815421       |295              
124                |0.672507       |0.736282      |0.815421       |295              
125                |0.672507       |0.743242      |0.817635       |294              
126                |0.687320       |0.750742      |0.817635       |294              
127                |0.688217       |0.756550      |0.817635       |294              
128                |0.688217       |0.763727      |0.831036       |292              
129                |0.688217       |0.770152      |0.831036       |292              
130                |0.688217       |0.779092      |0.857182       |285              
131                |0.688271       |0.787089      |0.857182       |285              
132                |0.688271       |0.794692      |0.865679       |282              
133                |0.688271       |0.802642      |0.865679       |282              
134                |0.688271       |0.811066      |0.917596       |269              
135                |0.688271       |0.818320      |0.917596       |269              
136                |0.701676       |0.827918      |0.917825       |269              
137                |0.701676       |0.836184      |0.917825       |269              
138                |0.701676       |0.844710      |0.917825       |269              
139                |0.701676       |0.853059      |0.922409       |267              
140                |0.701676       |0.858672      |0.922409       |267              
141                |0.733757       |0.859699      |0.922409       |267              
142                |0.733757       |0.868175      |0.926736       |267              
143                |0.733757       |0.875017      |0.943774       |263              
144                |0.777851       |0.884312      |0.943774       |263              
145                |0.777851       |0.887348      |0.943774       |263              
146                |0.777851       |0.892903      |0.943774       |263              
147                |0.777851       |0.901011      |0.943774       |263              
148                |0.777851       |0.906377      |0.943774       |263              
149                |0.777851       |0.910773      |0.943774       |263              
150                |0.831036       |0.915096      |0.943774       |263              
151                |0.831036       |0.918015      |0.944656       |263              
152                |0.831036       |0.923871      |0.944656       |263              
153                |0.831036       |0.927424      |0.944656       |263              
154                |0.831036       |0.930565      |0.944656       |263              
155                |0.831036       |0.930608      |0.944656       |263              
156                |0.831036       |0.930946      |0.944656       |263              
157                |0.831036       |0.934388      |0.944656       |263              
158                |0.831036       |0.934785      |0.944656       |263              
159                |0.831036       |0.937232      |0.944656       |263              
160                |0.831036       |0.937269      |0.944656       |263              
161                |0.926736       |0.938372      |0.944656       |263              
