Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346876      |0.409853       |458              
2                  |0.345591       |0.348172      |0.410375       |456              
3                  |0.345591       |0.349433      |0.410375       |456              
4                  |0.345591       |0.350725      |0.410375       |456              
5                  |0.345591       |0.352360      |0.427339       |445              
6                  |0.345591       |0.353969      |0.427339       |445              
7                  |0.345591       |0.356091      |0.451662       |432              
8                  |0.345591       |0.357348      |0.451662       |432              
9                  |0.345591       |0.358944      |0.451662       |432              
10                 |0.345591       |0.360592      |0.451662       |432              
11                 |0.345591       |0.362010      |0.451662       |432              
12                 |0.345591       |0.363657      |0.451662       |432              
13                 |0.345591       |0.364913      |0.451662       |432              
14                 |0.345591       |0.366164      |0.451662       |432              
15                 |0.345591       |0.367892      |0.451662       |432              
16                 |0.345591       |0.370630      |0.478550       |416              
17                 |0.345591       |0.372024      |0.478550       |416              
18                 |0.345591       |0.373393      |0.478550       |416              
19                 |0.345591       |0.374451      |0.478550       |416              
20                 |0.345591       |0.375385      |0.478550       |416              
21                 |0.345591       |0.376850      |0.478550       |416              
22                 |0.345591       |0.378533      |0.478550       |416              
23                 |0.345591       |0.379900      |0.478550       |416              
24                 |0.345591       |0.381272      |0.478550       |416              
25                 |0.345591       |0.382828      |0.478550       |416              
26                 |0.345591       |0.384290      |0.478550       |416              
27                 |0.345591       |0.385423      |0.478550       |416              
28                 |0.345591       |0.386988      |0.478550       |416              
29                 |0.345591       |0.388514      |0.478550       |416              
30                 |0.345591       |0.389892      |0.478550       |416              
31                 |0.345591       |0.391918      |0.478550       |416              
32                 |0.345591       |0.393100      |0.478550       |416              
33                 |0.345591       |0.394391      |0.478550       |416              
34                 |0.345591       |0.395837      |0.478550       |416              
35                 |0.345591       |0.397182      |0.478550       |416              
36                 |0.345591       |0.398615      |0.478550       |416              
37                 |0.345591       |0.400189      |0.478550       |416              
38                 |0.345591       |0.401509      |0.478550       |416              
39                 |0.345591       |0.404680      |0.497207       |406              
40                 |0.345591       |0.406161      |0.497207       |406              
41                 |0.345591       |0.407703      |0.497207       |406              
42                 |0.345591       |0.411124      |0.507399       |404              
43                 |0.345591       |0.414160      |0.507399       |404              
44                 |0.345591       |0.417719      |0.513059       |402              
45                 |0.345591       |0.418442      |0.513059       |402              
46                 |0.345591       |0.419134      |0.513059       |402              
47                 |0.345591       |0.421412      |0.513059       |402              
48                 |0.345591       |0.422137      |0.513059       |402              
49                 |0.345591       |0.422893      |0.513059       |402              
50                 |0.345591       |0.426495      |0.513059       |402              
51                 |0.345591       |0.429271      |0.513059       |402              
52                 |0.345591       |0.430111      |0.513059       |402              
53                 |0.345591       |0.433068      |0.513059       |402              
54                 |0.345591       |0.433811      |0.513059       |402              
55                 |0.345591       |0.436447      |0.513550       |399              
56                 |0.345591       |0.437268      |0.513550       |399              
57                 |0.345591       |0.439497      |0.513550       |399              
58                 |0.345591       |0.442241      |0.513550       |399              
59                 |0.345591       |0.444755      |0.513550       |399              
60                 |0.345591       |0.447737      |0.536668       |392              
61                 |0.398485       |0.451118      |0.536668       |392              
62                 |0.398485       |0.454200      |0.536668       |392              
63                 |0.404693       |0.457060      |0.536668       |392              
64                 |0.408399       |0.460032      |0.536668       |392              
65                 |0.410182       |0.462252      |0.536668       |392              
66                 |0.410182       |0.464625      |0.536668       |392              
67                 |0.411586       |0.466729      |0.536668       |392              
68                 |0.412839       |0.469307      |0.536668       |392              
69                 |0.412839       |0.471368      |0.536668       |392              
70                 |0.414028       |0.474325      |0.536668       |392              
71                 |0.414028       |0.477043      |0.536668       |392              
72                 |0.414782       |0.479314      |0.536668       |392              
73                 |0.416532       |0.481088      |0.536668       |392              
74                 |0.416532       |0.483361      |0.536668       |392              
75                 |0.419943       |0.486281      |0.536668       |392              
76                 |0.419943       |0.487385      |0.536668       |392              
77                 |0.424276       |0.490538      |0.536668       |392              
