Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346986      |0.415352       |454              
2                  |0.345591       |0.348630      |0.427760       |445              
3                  |0.345591       |0.349787      |0.427760       |445              
4                  |0.345591       |0.351007      |0.427760       |445              
5                  |0.345591       |0.352704      |0.430449       |446              
6                  |0.345591       |0.354088      |0.430449       |446              
7                  |0.345591       |0.355238      |0.430449       |446              
8                  |0.345591       |0.356847      |0.430449       |446              
9                  |0.345591       |0.358674      |0.436978       |444              
10                 |0.345591       |0.359909      |0.436978       |444              
11                 |0.345591       |0.361383      |0.436978       |444              
12                 |0.345591       |0.363080      |0.436978       |444              
13                 |0.345591       |0.364404      |0.436978       |444              
14                 |0.345591       |0.366160      |0.436978       |444              
15                 |0.345591       |0.367381      |0.436978       |444              
16                 |0.345591       |0.369336      |0.443337       |440              
17                 |0.345591       |0.370680      |0.443337       |440              
18                 |0.345591       |0.372149      |0.443337       |440              
19                 |0.345591       |0.374244      |0.450305       |435              
20                 |0.345591       |0.375705      |0.450305       |435              
21                 |0.345591       |0.377139      |0.450305       |435              
22                 |0.345591       |0.378650      |0.450305       |435              
23                 |0.345591       |0.380133      |0.450305       |435              
24                 |0.345591       |0.381380      |0.450305       |435              
25                 |0.345591       |0.383116      |0.450305       |435              
26                 |0.345591       |0.384751      |0.450305       |435              
27                 |0.345591       |0.386104      |0.450305       |435              
28                 |0.345591       |0.388035      |0.450305       |435              
29                 |0.345591       |0.389468      |0.450305       |435              
30                 |0.345591       |0.390748      |0.450305       |435              
31                 |0.345591       |0.392039      |0.450305       |435              
32                 |0.345591       |0.394618      |0.476357       |418              
33                 |0.345591       |0.396500      |0.476357       |418              
34                 |0.345591       |0.400244      |0.516530       |401              
35                 |0.345591       |0.401919      |0.516530       |401              
36                 |0.345591       |0.403156      |0.516530       |401              
37                 |0.345591       |0.403713      |0.516530       |401              
38                 |0.345591       |0.405337      |0.516530       |401              
39                 |0.345591       |0.406773      |0.516530       |401              
40                 |0.345591       |0.408142      |0.516530       |401              
41                 |0.345591       |0.411742      |0.516530       |401              
42                 |0.345591       |0.414652      |0.518898       |398              
43                 |0.345591       |0.415283      |0.518898       |398              
44                 |0.345591       |0.418456      |0.518898       |398              
45                 |0.345591       |0.419117      |0.518898       |398              
46                 |0.345591       |0.422973      |0.518898       |398              
47                 |0.345591       |0.425689      |0.518898       |398              
48                 |0.345591       |0.427357      |0.518898       |398              
49                 |0.345591       |0.429028      |0.518898       |398              
50                 |0.345591       |0.431802      |0.518898       |398              
51                 |0.345591       |0.434293      |0.518898       |398              
52                 |0.345591       |0.434921      |0.518898       |398              
53                 |0.345591       |0.438345      |0.518898       |398              
54                 |0.345591       |0.441701      |0.518898       |398              
55                 |0.345591       |0.444877      |0.518898       |398              
56                 |0.345591       |0.447538      |0.518898       |398              
57                 |0.345591       |0.448460      |0.518898       |398              
58                 |0.345591       |0.451670      |0.518898       |398              
59                 |0.345591       |0.454747      |0.518898       |398              
60                 |0.345591       |0.457907      |0.518898       |398              
61                 |0.403471       |0.460021      |0.518898       |398              
62                 |0.403471       |0.463646      |0.533575       |393              
63                 |0.407459       |0.466923      |0.533575       |393              
64                 |0.407459       |0.470600      |0.537895       |391              
65                 |0.407990       |0.474381      |0.584750       |370              
66                 |0.407990       |0.477412      |0.584750       |370              
67                 |0.407990       |0.478720      |0.584750       |370              
68                 |0.408761       |0.480544      |0.584750       |370              
69                 |0.417277       |0.482951      |0.584750       |370              
70                 |0.418682       |0.485397      |0.584750       |370              
71                 |0.419741       |0.488206      |0.584750       |370              
72                 |0.427334       |0.490519      |0.584750       |370              
73                 |0.429007       |0.495114      |0.584750       |370              
74                 |0.429333       |0.498536      |0.584750       |370              
75                 |0.430449       |0.501338      |0.584750       |370              
76                 |0.430449       |0.503977      |0.584750       |370              
