Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346996      |0.415809       |453              
2                  |0.345591       |0.348709      |0.431278       |445              
3                  |0.345591       |0.350235      |0.431278       |445              
4                  |0.345591       |0.351427      |0.431278       |445              
5                  |0.345591       |0.352919      |0.431278       |445              
6                  |0.345591       |0.354770      |0.438169       |438              
7                  |0.345591       |0.356283      |0.438169       |438              
8                  |0.345591       |0.357703      |0.438169       |438              
9                  |0.345591       |0.359100      |0.438169       |438              
10                 |0.345591       |0.360438      |0.438169       |438              
11                 |0.345591       |0.361799      |0.438169       |438              
12                 |0.345591       |0.363469      |0.438169       |438              
13                 |0.345591       |0.364624      |0.438169       |438              
14                 |0.345591       |0.365972      |0.438169       |438              
15                 |0.345591       |0.367098      |0.438169       |438              
16                 |0.345591       |0.368899      |0.438169       |438              
17                 |0.345591       |0.370088      |0.438169       |438              
18                 |0.345591       |0.371391      |0.438169       |438              
19                 |0.345591       |0.372601      |0.438169       |438              
20                 |0.345591       |0.373991      |0.438169       |438              
21                 |0.345591       |0.375211      |0.438169       |438              
22                 |0.345591       |0.376750      |0.438169       |438              
23                 |0.345591       |0.378096      |0.438169       |438              
24                 |0.345591       |0.379411      |0.438169       |438              
25                 |0.345591       |0.380949      |0.438169       |438              
26                 |0.345591       |0.382745      |0.438169       |438              
27                 |0.345591       |0.384203      |0.438169       |438              
28                 |0.345591       |0.385737      |0.438169       |438              
29                 |0.345591       |0.387505      |0.438169       |438              
30                 |0.345591       |0.389225      |0.438169       |438              
31                 |0.345591       |0.390483      |0.438169       |438              
32                 |0.345591       |0.391718      |0.438169       |438              
33                 |0.345591       |0.393156      |0.438169       |438              
34                 |0.345591       |0.395133      |0.444467       |436              
35                 |0.345591       |0.396707      |0.444467       |436              
36                 |0.345591       |0.397897      |0.444467       |436              
37                 |0.345591       |0.399374      |0.444467       |436              
38                 |0.345591       |0.400680      |0.444467       |436              
39                 |0.345591       |0.402240      |0.444467       |436              
40                 |0.345591       |0.404970      |0.474154       |419              
41                 |0.345591       |0.408003      |0.486998       |414              
42                 |0.345591       |0.409390      |0.486998       |414              
43                 |0.345591       |0.411979      |0.486998       |414              
44                 |0.345591       |0.415196      |0.496660       |408              
45                 |0.345591       |0.418567      |0.501381       |406              
