Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.076505       |0.077172      |0.109820       |23               
2                  |0.076505       |0.077636      |0.109820       |23               
3                  |0.076505       |0.077797      |0.109820       |23               
4                  |0.076505       |0.078882      |0.130730       |22               
5                  |0.076505       |0.078943      |0.130730       |22               
6                  |0.076505       |0.079545      |0.130730       |22               
7                  |0.076505       |0.079694      |0.130730       |22               
8                  |0.076505       |0.079958      |0.130730       |22               
9                  |0.076505       |0.079958      |0.130730       |22               
10                 |0.076505       |0.080629      |0.130730       |22               
11                 |0.076505       |0.080867      |0.130730       |22               
12                 |0.076505       |0.081949      |0.130730       |22               
13                 |0.076505       |0.081980      |0.130730       |22               
14                 |0.076505       |0.082614      |0.130730       |22               
15                 |0.076505       |0.082675      |0.130730       |22               
16                 |0.076505       |0.083719      |0.130730       |22               
17                 |0.076505       |0.084043      |0.130730       |22               
18                 |0.076505       |0.084116      |0.130730       |22               
19                 |0.076505       |0.084303      |0.130730       |22               
20                 |0.076505       |0.084777      |0.130730       |22               
21                 |0.076505       |0.085540      |0.130730       |22               
22                 |0.076505       |0.086584      |0.130730       |22               
23                 |0.076505       |0.087595      |0.130730       |22               
24                 |0.076505       |0.088366      |0.130730       |22               
25                 |0.076505       |0.088661      |0.130730       |22               
26                 |0.076505       |0.088730      |0.130730       |22               
27                 |0.076505       |0.088768      |0.130730       |22               
28                 |0.076505       |0.089130      |0.130730       |22               
29                 |0.076505       |0.089788      |0.130730       |22               
30                 |0.076505       |0.091261      |0.150115       |22               
31                 |0.076505       |0.092276      |0.150115       |22               
32                 |0.076505       |0.093046      |0.150115       |22               
33                 |0.076505       |0.094090      |0.150115       |22               
34                 |0.076505       |0.094126      |0.150115       |22               
35                 |0.076505       |0.094274      |0.150115       |22               
36                 |0.076505       |0.094944      |0.150115       |22               
37                 |0.076505       |0.095018      |0.150115       |22               
38                 |0.076505       |0.095052      |0.150115       |22               
39                 |0.076505       |0.096474      |0.150115       |22               
40                 |0.076505       |0.097233      |0.150115       |22               
41                 |0.076505       |0.097991      |0.150115       |22               
42                 |0.076505       |0.098762      |0.150115       |22               
43                 |0.076505       |0.098937      |0.150115       |22               
44                 |0.076505       |0.100116      |0.150115       |22               
45                 |0.076505       |0.100353      |0.150115       |22               
46                 |0.076505       |0.101008      |0.150115       |22               
47                 |0.076505       |0.102070      |0.150115       |22               
48                 |0.076505       |0.102185      |0.150115       |22               
49                 |0.076505       |0.102234      |0.150115       |22               
50                 |0.076505       |0.102295      |0.150115       |22               
51                 |0.076505       |0.103303      |0.150115       |22               
52                 |0.076505       |0.104735      |0.150115       |22               
53                 |0.076505       |0.104914      |0.150115       |22               
54                 |0.076505       |0.105333      |0.150115       |22               
55                 |0.076505       |0.106561      |0.150115       |22               
56                 |0.076505       |0.106627      |0.150115       |22               
57                 |0.076505       |0.109213      |0.209463       |17               
58                 |0.076505       |0.109213      |0.209463       |17               
59                 |0.076505       |0.110481      |0.209463       |17               
60                 |0.076505       |0.110603      |0.209463       |17               
61                 |0.076505       |0.111569      |0.209463       |17               
62                 |0.076505       |0.115264      |0.222039       |16               
63                 |0.076505       |0.116744      |0.222039       |16               
64                 |0.076505       |0.118263      |0.222039       |16               
65                 |0.076505       |0.120004      |0.222039       |16               
66                 |0.076505       |0.120308      |0.222039       |16               
67                 |0.076505       |0.122065      |0.222039       |16               
68                 |0.076505       |0.123200      |0.222039       |16               
69                 |0.076505       |0.124548      |0.222039       |16               
70                 |0.076505       |0.125785      |0.222039       |16               
71                 |0.079565       |0.126836      |0.222039       |16               
72                 |0.079565       |0.128059      |0.222039       |16               
73                 |0.080045       |0.129207      |0.222039       |16               
74                 |0.080045       |0.129890      |0.222039       |16               
75                 |0.080258       |0.131700      |0.222039       |16               
76                 |0.081484       |0.133354      |0.222039       |16               
