Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346857      |0.408864       |456              
2                  |0.345591       |0.348216      |0.413582       |457              
3                  |0.345591       |0.349952      |0.432366       |443              
4                  |0.345591       |0.351545      |0.432366       |443              
5                  |0.345591       |0.353288      |0.432736       |443              
6                  |0.345591       |0.354412      |0.432736       |443              
7                  |0.345591       |0.355949      |0.432736       |443              
8                  |0.345591       |0.357207      |0.432736       |443              
9                  |0.345591       |0.358682      |0.432736       |443              
10                 |0.345591       |0.360140      |0.432736       |443              
11                 |0.345591       |0.361523      |0.432736       |443              
12                 |0.345591       |0.362883      |0.432736       |443              
13                 |0.345591       |0.364236      |0.432736       |443              
14                 |0.345591       |0.366125      |0.440047       |438              
15                 |0.345591       |0.367953      |0.440047       |438              
16                 |0.345591       |0.369217      |0.440047       |438              
17                 |0.345591       |0.370813      |0.440047       |438              
18                 |0.345591       |0.372464      |0.440047       |438              
19                 |0.345591       |0.373935      |0.440047       |438              
20                 |0.345591       |0.375533      |0.440047       |438              
21                 |0.345591       |0.377223      |0.440047       |438              
22                 |0.345591       |0.378535      |0.440047       |438              
23                 |0.345591       |0.380079      |0.440047       |438              
24                 |0.345591       |0.381885      |0.440047       |438              
25                 |0.345591       |0.383416      |0.440047       |438              
26                 |0.345591       |0.384781      |0.440047       |438              
27                 |0.345591       |0.386325      |0.440047       |438              
28                 |0.345591       |0.387958      |0.440047       |438              
29                 |0.345591       |0.389192      |0.440047       |438              
30                 |0.345591       |0.390614      |0.440047       |438              
31                 |0.345591       |0.392290      |0.440047       |438              
32                 |0.345591       |0.396421      |0.527019       |397              
33                 |0.345591       |0.398387      |0.527019       |397              
34                 |0.345591       |0.399898      |0.527019       |397              
35                 |0.345591       |0.401272      |0.527019       |397              
36                 |0.345591       |0.402748      |0.527019       |397              
37                 |0.345591       |0.403954      |0.527019       |397              
38                 |0.345591       |0.405465      |0.527019       |397              
39                 |0.345591       |0.406037      |0.527019       |397              
40                 |0.345591       |0.408788      |0.527019       |397              
41                 |0.345591       |0.412075      |0.527019       |397              
42                 |0.345591       |0.413638      |0.527019       |397              
43                 |0.345591       |0.414225      |0.527019       |397              
44                 |0.345591       |0.417594      |0.527019       |397              
45                 |0.345591       |0.419322      |0.527019       |397              
46                 |0.345591       |0.420036      |0.527019       |397              
47                 |0.345591       |0.422873      |0.527019       |397              
48                 |0.345591       |0.425773      |0.527019       |397              
49                 |0.345591       |0.429318      |0.527019       |397              
50                 |0.345591       |0.431969      |0.527019       |397              
51                 |0.345591       |0.433974      |0.527019       |397              
52                 |0.345591       |0.436740      |0.527019       |397              
53                 |0.345591       |0.440388      |0.527019       |397              
54                 |0.345591       |0.443674      |0.527019       |397              
55                 |0.345591       |0.444434      |0.527019       |397              
56                 |0.345591       |0.447183      |0.527019       |397              
57                 |0.345591       |0.450654      |0.527019       |397              
58                 |0.345591       |0.453810      |0.527019       |397              
59                 |0.345591       |0.457313      |0.527019       |397              
60                 |0.402825       |0.460124      |0.527019       |397              
61                 |0.404350       |0.463190      |0.527019       |397              
62                 |0.413582       |0.465625      |0.527019       |397              
63                 |0.414719       |0.467696      |0.527019       |397              
64                 |0.416958       |0.469982      |0.527019       |397              
65                 |0.419161       |0.472333      |0.527019       |397              
66                 |0.419161       |0.475432      |0.527888       |393              
67                 |0.421591       |0.477765      |0.527888       |393              
68                 |0.422144       |0.481318      |0.556455       |383              
69                 |0.422144       |0.484078      |0.556455       |383              
70                 |0.422786       |0.488058      |0.562596       |380              
71                 |0.422786       |0.492378      |0.582268       |371              
72                 |0.425233       |0.494999      |0.582268       |371              
73                 |0.425233       |0.498006      |0.582268       |371              
74                 |0.425412       |0.502035      |0.582268       |371              
75                 |0.425412       |0.506482      |0.591914       |365              
76                 |0.425475       |0.511376      |0.617858       |357              
77                 |0.425475       |0.512811      |0.617858       |357              
78                 |0.425475       |0.516241      |0.617858       |357              
79                 |0.428126       |0.520115      |0.617858       |357              
80                 |0.428126       |0.524249      |0.617858       |357              
81                 |0.431995       |0.528062      |0.617858       |357              
82                 |0.431995       |0.531870      |0.617858       |357              
83                 |0.432366       |0.535937      |0.617858       |357              
84                 |0.432366       |0.541185      |0.617858       |357              
85                 |0.436973       |0.544416      |0.617858       |357              
86                 |0.436973       |0.547749      |0.617858       |357              
87                 |0.443888       |0.552345      |0.617858       |357              
88                 |0.443888       |0.555800      |0.617858       |357              
89                 |0.485537       |0.559756      |0.617858       |357              
90                 |0.485537       |0.564687      |0.636414       |349              
91                 |0.485537       |0.568614      |0.636414       |349              
92                 |0.496735       |0.574556      |0.663531       |340              
93                 |0.496735       |0.579091      |0.663531       |340              
94                 |0.496735       |0.583206      |0.663531       |340              
95                 |0.497097       |0.587431      |0.663531       |340              
96                 |0.497097       |0.591962      |0.663531       |340              
97                 |0.497097       |0.598123      |0.686434       |331              
98                 |0.511037       |0.604658      |0.686434       |331              
99                 |0.511037       |0.610522      |0.686434       |331              
100                |0.511037       |0.616659      |0.698557       |327              
101                |0.512709       |0.621555      |0.698557       |327              
102                |0.512709       |0.627843      |0.720925       |325              
103                |0.512709       |0.634034      |0.720925       |325              
104                |0.528713       |0.639905      |0.720925       |325              
105                |0.528713       |0.644947      |0.720925       |325              
106                |0.528713       |0.649747      |0.720925       |325              
107                |0.562596       |0.655203      |0.720925       |325              
108                |0.562596       |0.661378      |0.742412       |317              
109                |0.562596       |0.667837      |0.761142       |308              
110                |0.562596       |0.670721      |0.761142       |308              
111                |0.562596       |0.676335      |0.761142       |308              
112                |0.582268       |0.684268      |0.771229       |310              
113                |0.612778       |0.689986      |0.771229       |310              
114                |0.612778       |0.696576      |0.771229       |310              
115                |0.612778       |0.702673      |0.772554       |307              
116                |0.617117       |0.707846      |0.772554       |307              
117                |0.617117       |0.714903      |0.783195       |306              
118                |0.617117       |0.721325      |0.783195       |306              
119                |0.617117       |0.728781      |0.789863       |303              
120                |0.671944       |0.733820      |0.789863       |303              
121                |0.671944       |0.739391      |0.804081       |297              
122                |0.671944       |0.744710      |0.804081       |297              
123                |0.671944       |0.747458      |0.804081       |297              
124                |0.671944       |0.752147      |0.833934       |290              
125                |0.671944       |0.761108      |0.843471       |286              
126                |0.695305       |0.768513      |0.843471       |286              
127                |0.711141       |0.776626      |0.843471       |286              
128                |0.711141       |0.783455      |0.847999       |288              
129                |0.711141       |0.788602      |0.847999       |288              
130                |0.711141       |0.797091      |0.859211       |284              
131                |0.718412       |0.804508      |0.876432       |278              
132                |0.718412       |0.811232      |0.876432       |278              
133                |0.741409       |0.816577      |0.876432       |278              
134                |0.741409       |0.825804      |0.920030       |269              
135                |0.741409       |0.834391      |0.920030       |269              
136                |0.741409       |0.840849      |0.920030       |269              
137                |0.764907       |0.843570      |0.920030       |269              
138                |0.764907       |0.852042      |0.944443       |263              
139                |0.764907       |0.859025      |0.944443       |263              
140                |0.764907       |0.865253      |0.944443       |263              
141                |0.764907       |0.874361      |0.944443       |263              
142                |0.789863       |0.881659      |0.944443       |263              
143                |0.789863       |0.888276      |0.944443       |263              
144                |0.789863       |0.892817      |0.944443       |263              
145                |0.789863       |0.898218      |0.944443       |263              
146                |0.789863       |0.904749      |0.944443       |263              
147                |0.789863       |0.910973      |0.944443       |263              
148                |0.833934       |0.917594      |0.944443       |263              
