Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.347149      |0.423485       |449              
2                  |0.345591       |0.348782      |0.427237       |447              
3                  |0.345591       |0.350113      |0.427237       |447              
4                  |0.345591       |0.351568      |0.427237       |447              
5                  |0.345591       |0.353188      |0.427237       |447              
6                  |0.345591       |0.354711      |0.427237       |447              
7                  |0.345591       |0.356218      |0.427237       |447              
8                  |0.345591       |0.357643      |0.427237       |447              
9                  |0.345591       |0.358874      |0.427237       |447              
10                 |0.345591       |0.360380      |0.427237       |447              
11                 |0.345591       |0.362095      |0.431332       |444              
12                 |0.345591       |0.363884      |0.435063       |441              
13                 |0.345591       |0.365426      |0.435063       |441              
14                 |0.345591       |0.366633      |0.435063       |441              
15                 |0.345591       |0.368232      |0.435063       |441              
16                 |0.345591       |0.369770      |0.435063       |441              
17                 |0.345591       |0.371013      |0.435063       |441              
18                 |0.345591       |0.372682      |0.435063       |441              
19                 |0.345591       |0.374504      |0.436671       |442              
20                 |0.345591       |0.375966      |0.436671       |442              
21                 |0.345591       |0.377230      |0.436671       |442              
22                 |0.345591       |0.380032      |0.490255       |411              
23                 |0.345591       |0.381264      |0.490255       |411              
24                 |0.345591       |0.382716      |0.490255       |411              
25                 |0.345591       |0.384009      |0.490255       |411              
26                 |0.345591       |0.385426      |0.490255       |411              
27                 |0.345591       |0.386678      |0.490255       |411              
28                 |0.345591       |0.387874      |0.490255       |411              
29                 |0.345591       |0.389234      |0.490255       |411              
30                 |0.345591       |0.391196      |0.490255       |411              
31                 |0.345591       |0.392729      |0.490255       |411              
32                 |0.345591       |0.394412      |0.490255       |411              
33                 |0.345591       |0.396048      |0.490255       |411              
34                 |0.345591       |0.397562      |0.490255       |411              
35                 |0.345591       |0.399000      |0.490255       |411              
36                 |0.345591       |0.400217      |0.490255       |411              
37                 |0.345591       |0.401327      |0.490255       |411              
38                 |0.345591       |0.402730      |0.490255       |411              
39                 |0.345591       |0.404050      |0.490255       |411              
40                 |0.345591       |0.406616      |0.490255       |411              
41                 |0.345591       |0.408112      |0.490255       |411              
42                 |0.345591       |0.411450      |0.510174       |404              
43                 |0.345591       |0.411982      |0.510174       |404              
44                 |0.345591       |0.414211      |0.510174       |404              
45                 |0.345591       |0.417410      |0.510174       |404              
46                 |0.345591       |0.420498      |0.510174       |404              
47                 |0.345591       |0.422236      |0.510174       |404              
48                 |0.345591       |0.425928      |0.510174       |404              
49                 |0.345591       |0.426619      |0.510174       |404              
50                 |0.345591       |0.427239      |0.510174       |404              
51                 |0.345591       |0.430234      |0.510174       |404              
52                 |0.345591       |0.433183      |0.510174       |404              
53                 |0.345591       |0.436036      |0.510174       |404              
54                 |0.345591       |0.438847      |0.510174       |404              
55                 |0.345591       |0.441551      |0.510174       |404              
56                 |0.345591       |0.444405      |0.510174       |404              
57                 |0.345591       |0.447792      |0.510174       |404              
58                 |0.345591       |0.451638      |0.529861       |395              
59                 |0.345591       |0.454536      |0.529861       |395              
60                 |0.401079       |0.457212      |0.529861       |395              
61                 |0.401079       |0.459735      |0.529861       |395              
62                 |0.405922       |0.462255      |0.529861       |395              
63                 |0.405922       |0.464610      |0.529861       |395              
64                 |0.407146       |0.466919      |0.529861       |395              
65                 |0.407146       |0.469616      |0.529861       |395              
66                 |0.407716       |0.472175      |0.529861       |395              
67                 |0.407716       |0.474411      |0.529861       |395              
68                 |0.411577       |0.477732      |0.534130       |393              
69                 |0.411577       |0.481879      |0.575354       |375              
70                 |0.414629       |0.482555      |0.575354       |375              
71                 |0.415773       |0.486549      |0.575354       |375              
72                 |0.415773       |0.489654      |0.575354       |375              
73                 |0.420875       |0.492110      |0.575354       |375              
74                 |0.420875       |0.495120      |0.575354       |375              
75                 |0.422265       |0.498022      |0.575354       |375              
76                 |0.422265       |0.500466      |0.575354       |375              
77                 |0.422710       |0.504218      |0.575354       |375              
78                 |0.422710       |0.509016      |0.584056       |369              
79                 |0.429048       |0.512912      |0.584056       |369              
80                 |0.429048       |0.516981      |0.584056       |369              
81                 |0.436671       |0.522031      |0.597747       |363              
