Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346841      |0.408069       |459              
2                  |0.345591       |0.348395      |0.423325       |449              
3                  |0.345591       |0.349901      |0.423325       |449              
4                  |0.345591       |0.351534      |0.427245       |449              
5                  |0.345591       |0.353355      |0.436602       |440              
6                  |0.345591       |0.354666      |0.436602       |440              
7                  |0.345591       |0.356178      |0.436602       |440              
8                  |0.345591       |0.357704      |0.436602       |440              
9                  |0.345591       |0.359207      |0.436602       |440              
10                 |0.345591       |0.360767      |0.436602       |440              
11                 |0.345591       |0.362370      |0.436602       |440              
12                 |0.345591       |0.363614      |0.436602       |440              
13                 |0.345591       |0.365342      |0.436602       |440              
14                 |0.345591       |0.366762      |0.436602       |440              
15                 |0.345591       |0.368071      |0.436602       |440              
16                 |0.345591       |0.369451      |0.436602       |440              
17                 |0.345591       |0.370735      |0.436602       |440              
18                 |0.345591       |0.372634      |0.440541       |438              
19                 |0.345591       |0.373950      |0.440541       |438              
20                 |0.345591       |0.375612      |0.440541       |438              
21                 |0.345591       |0.377469      |0.440541       |438              
22                 |0.345591       |0.378844      |0.440541       |438              
23                 |0.345591       |0.380221      |0.440541       |438              
24                 |0.345591       |0.381865      |0.440541       |438              
25                 |0.345591       |0.383410      |0.440541       |438              
26                 |0.345591       |0.384943      |0.440541       |438              
27                 |0.345591       |0.387857      |0.488572       |413              
28                 |0.345591       |0.389206      |0.488572       |413              
29                 |0.345591       |0.390855      |0.488572       |413              
30                 |0.345591       |0.391919      |0.488572       |413              
31                 |0.345591       |0.393626      |0.488572       |413              
32                 |0.345591       |0.397495      |0.524669       |396              
33                 |0.345591       |0.399018      |0.524669       |396              
34                 |0.345591       |0.400386      |0.524669       |396              
35                 |0.345591       |0.401922      |0.524669       |396              
36                 |0.345591       |0.403319      |0.524669       |396              
37                 |0.345591       |0.404856      |0.524669       |396              
38                 |0.345591       |0.408256      |0.524669       |396              
39                 |0.345591       |0.409905      |0.524669       |396              
40                 |0.345591       |0.410500      |0.524669       |396              
41                 |0.345591       |0.411132      |0.524669       |396              
42                 |0.345591       |0.412544      |0.524669       |396              
43                 |0.345591       |0.414164      |0.524669       |396              
44                 |0.345591       |0.415687      |0.524669       |396              
45                 |0.345591       |0.417223      |0.524669       |396              
46                 |0.345591       |0.418800      |0.524669       |396              
47                 |0.345591       |0.419380      |0.524669       |396              
48                 |0.345591       |0.419931      |0.524669       |396              
49                 |0.345591       |0.423256      |0.524669       |396              
50                 |0.345591       |0.426403      |0.524669       |396              
51                 |0.345591       |0.427145      |0.524669       |396              
52                 |0.345591       |0.430460      |0.524669       |396              
53                 |0.345591       |0.434180      |0.524669       |396              
54                 |0.345591       |0.436795      |0.524669       |396              
55                 |0.345591       |0.437531      |0.524669       |396              
56                 |0.345591       |0.440859      |0.524669       |396              
57                 |0.345591       |0.443932      |0.524669       |396              
58                 |0.345591       |0.447350      |0.524669       |396              
59                 |0.398772       |0.450228      |0.524669       |396              
60                 |0.398772       |0.452632      |0.524669       |396              
61                 |0.400645       |0.455976      |0.524669       |396              
62                 |0.403673       |0.459000      |0.524669       |396              
63                 |0.405071       |0.461413      |0.524669       |396              
64                 |0.408776       |0.464248      |0.524669       |396              
65                 |0.409821       |0.466443      |0.524669       |396              
66                 |0.409821       |0.469784      |0.531789       |391              
67                 |0.414598       |0.472161      |0.531789       |391              
68                 |0.414598       |0.474789      |0.531789       |391              
69                 |0.415475       |0.477318      |0.531789       |391              
70                 |0.415475       |0.480053      |0.531789       |391              
71                 |0.416190       |0.482158      |0.531789       |391              
72                 |0.416190       |0.486896      |0.597930       |366              
73                 |0.419178       |0.489583      |0.597930       |366              
74                 |0.419790       |0.491849      |0.597930       |366              
75                 |0.421760       |0.494718      |0.597930       |366              
76                 |0.421760       |0.497009      |0.597930       |366              
77                 |0.424398       |0.501715      |0.597930       |366              
78                 |0.424398       |0.505048      |0.597930       |366              
79                 |0.427245       |0.510927      |0.626488       |355              
80                 |0.427245       |0.515087      |0.626488       |355              
81                 |0.428074       |0.517909      |0.626488       |355              
82                 |0.428074       |0.523453      |0.628210       |353              
83                 |0.430944       |0.527263      |0.628210       |353              
84                 |0.430944       |0.528793      |0.628210       |353              
85                 |0.430944       |0.532836      |0.628210       |353              
86                 |0.436602       |0.536819      |0.628210       |353              
87                 |0.436602       |0.541252      |0.628210       |353              
88                 |0.488572       |0.545206      |0.628210       |353              
89                 |0.488572       |0.549792      |0.628210       |353              
90                 |0.488572       |0.554487      |0.628982       |353              
91                 |0.492619       |0.558479      |0.628982       |353              
92                 |0.492619       |0.562003      |0.628982       |353              
93                 |0.492619       |0.565685      |0.628982       |353              
94                 |0.503235       |0.569715      |0.628982       |353              
95                 |0.503235       |0.575327      |0.683477       |334              
96                 |0.503235       |0.579168      |0.683477       |334              
97                 |0.508210       |0.584511      |0.683477       |334              
98                 |0.508210       |0.589155      |0.683477       |334              
99                 |0.508210       |0.593250      |0.683477       |334              
100                |0.508485       |0.597930      |0.683477       |334              
101                |0.508485       |0.599970      |0.683477       |334              
102                |0.508485       |0.605685      |0.694346       |330              
103                |0.519695       |0.612437      |0.732694       |319              
104                |0.520735       |0.614853      |0.732694       |319              
105                |0.520735       |0.618913      |0.732694       |319              
106                |0.520735       |0.621775      |0.732694       |319              
107                |0.520735       |0.627784      |0.732694       |319              
108                |0.580548       |0.633551      |0.732694       |319              
109                |0.580548       |0.638850      |0.732694       |319              
110                |0.580648       |0.643830      |0.732694       |319              
111                |0.580648       |0.646507      |0.732694       |319              
112                |0.580648       |0.655491      |0.818803       |295              
113                |0.583926       |0.661109      |0.818803       |295              
114                |0.583926       |0.667521      |0.818803       |295              
115                |0.583926       |0.671254      |0.818803       |295              
116                |0.583926       |0.675801      |0.818803       |295              
117                |0.595755       |0.682016      |0.818803       |295              
118                |0.595755       |0.686485      |0.818803       |295              
119                |0.595755       |0.692514      |0.818803       |295              
120                |0.595755       |0.700257      |0.818803       |295              
121                |0.620072       |0.709059      |0.819701       |294              
122                |0.620072       |0.715159      |0.819701       |294              
123                |0.620072       |0.721334      |0.819701       |294              
124                |0.626488       |0.728701      |0.819701       |294              
125                |0.626488       |0.731430      |0.819701       |294              
126                |0.626488       |0.739575      |0.843704       |288              
127                |0.626488       |0.746609      |0.843704       |288              
128                |0.626488       |0.753655      |0.843704       |288              
129                |0.628982       |0.760441      |0.843704       |288              
130                |0.687327       |0.765705      |0.843704       |288              
131                |0.687327       |0.771935      |0.843704       |288              
132                |0.687327       |0.775555      |0.843704       |288              
133                |0.687327       |0.781226      |0.843704       |288              
134                |0.687327       |0.788361      |0.851538       |286              
135                |0.687327       |0.795368      |0.882221       |279              
136                |0.720317       |0.803801      |0.882221       |279              
137                |0.720317       |0.809311      |0.882221       |279              
138                |0.720317       |0.818676      |0.922627       |267              
139                |0.720317       |0.825269      |0.922627       |267              
140                |0.720317       |0.831604      |0.922627       |267              
141                |0.735778       |0.838359      |0.922627       |267              
142                |0.771046       |0.844013      |0.922627       |267              
143                |0.804465       |0.854057      |0.944022       |263              
144                |0.804465       |0.861216      |0.944022       |263              
145                |0.804465       |0.868340      |0.944022       |263              
146                |0.804465       |0.876424      |0.944022       |263              
147                |0.804465       |0.879857      |0.944022       |263              
148                |0.809652       |0.883343      |0.944022       |263              
149                |0.809652       |0.888144      |0.944022       |263              
150                |0.829193       |0.894178      |0.944022       |263              
151                |0.829193       |0.896953      |0.944022       |263              
152                |0.829193       |0.901464      |0.944022       |263              
153                |0.843704       |0.903426      |0.944022       |263              
154                |0.843704       |0.905931      |0.944484       |263              
155                |0.843704       |0.906883      |0.944484       |263              
156                |0.843704       |0.911894      |0.944484       |263              
157                |0.843704       |0.913269      |0.944484       |263              
158                |0.843704       |0.919044      |0.944484       |263              
159                |0.851538       |0.919661      |0.944484       |263              
160                |0.851538       |0.924727      |0.944484       |263              
161                |0.851538       |0.925943      |0.944484       |263              
162                |0.851538       |0.926727      |0.944484       |263              
163                |0.855898       |0.929057      |0.944484       |263              
