Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.347030      |0.417549       |453              
2                  |0.345591       |0.348458      |0.417549       |453              
3                  |0.345591       |0.350029      |0.424165       |449              
4                  |0.345591       |0.351445      |0.424165       |449              
5                  |0.345591       |0.353043      |0.425491       |449              
6                  |0.345591       |0.354198      |0.425491       |449              
7                  |0.345591       |0.355106      |0.425491       |449              
8                  |0.345591       |0.356661      |0.425491       |449              
9                  |0.345591       |0.358357      |0.430387       |445              
10                 |0.345591       |0.360072      |0.431356       |445              
11                 |0.345591       |0.361495      |0.431356       |445              
12                 |0.345591       |0.362597      |0.431356       |445              
13                 |0.345591       |0.364557      |0.443577       |437              
14                 |0.345591       |0.365808      |0.443577       |437              
15                 |0.345591       |0.367905      |0.450416       |436              
16                 |0.345591       |0.369340      |0.450416       |436              
17                 |0.345591       |0.370786      |0.450416       |436              
18                 |0.345591       |0.372374      |0.450416       |436              
19                 |0.345591       |0.373994      |0.450416       |436              
20                 |0.345591       |0.375321      |0.450416       |436              
21                 |0.345591       |0.376843      |0.450416       |436              
22                 |0.345591       |0.378066      |0.450416       |436              
23                 |0.345591       |0.379594      |0.450416       |436              
24                 |0.345591       |0.381069      |0.450416       |436              
25                 |0.345591       |0.382736      |0.450416       |436              
26                 |0.345591       |0.384341      |0.450416       |436              
27                 |0.345591       |0.385401      |0.450416       |436              
28                 |0.345591       |0.387811      |0.466067       |428              
29                 |0.345591       |0.389857      |0.466067       |428              
30                 |0.345591       |0.391766      |0.466067       |428              
31                 |0.345591       |0.393110      |0.466067       |428              
32                 |0.345591       |0.396256      |0.487207       |413              
33                 |0.345591       |0.397572      |0.487207       |413              
34                 |0.345591       |0.400956      |0.500098       |408              
35                 |0.345591       |0.402183      |0.500098       |408              
36                 |0.345591       |0.405062      |0.500098       |408              
37                 |0.345591       |0.406428      |0.500098       |408              
38                 |0.345591       |0.407005      |0.500098       |408              
39                 |0.345591       |0.408314      |0.500098       |408              
40                 |0.345591       |0.409804      |0.500098       |408              
41                 |0.345591       |0.413540      |0.505442       |405              
42                 |0.345591       |0.416317      |0.505442       |405              
43                 |0.345591       |0.417947      |0.505442       |405              
44                 |0.345591       |0.421571      |0.518222       |398              
45                 |0.345591       |0.425041      |0.518222       |398              
46                 |0.345591       |0.427919      |0.518222       |398              
47                 |0.345591       |0.428684      |0.518222       |398              
48                 |0.345591       |0.431651      |0.518222       |398              
49                 |0.345591       |0.434702      |0.518222       |398              
50                 |0.345591       |0.435386      |0.518222       |398              
51                 |0.345591       |0.438932      |0.518222       |398              
52                 |0.345591       |0.439731      |0.518222       |398              
53                 |0.345591       |0.442881      |0.518222       |398              
54                 |0.345591       |0.446006      |0.518222       |398              
55                 |0.345591       |0.448681      |0.518222       |398              
56                 |0.345591       |0.451894      |0.518222       |398              
57                 |0.345591       |0.455478      |0.545374       |388              
58                 |0.345591       |0.458598      |0.545374       |388              
59                 |0.345591       |0.462214      |0.545374       |388              
60                 |0.345591       |0.465320      |0.545374       |388              
61                 |0.345591       |0.468354      |0.545374       |388              
62                 |0.345591       |0.471412      |0.545374       |388              
63                 |0.403311       |0.474154      |0.545374       |388              
64                 |0.406749       |0.477203      |0.545374       |388              
65                 |0.406749       |0.482328      |0.595212       |365              
66                 |0.412803       |0.485738      |0.595212       |365              
67                 |0.412803       |0.488157      |0.595212       |365              
68                 |0.412803       |0.488830      |0.595212       |365              
69                 |0.416960       |0.493885      |0.595212       |365              
70                 |0.416960       |0.496889      |0.595212       |365              
71                 |0.417378       |0.499750      |0.595212       |365              
72                 |0.417378       |0.501118      |0.595212       |365              
73                 |0.422146       |0.502497      |0.595212       |365              
74                 |0.425525       |0.505382      |0.595212       |365              
75                 |0.426558       |0.505948      |0.595212       |365              
76                 |0.426558       |0.510080      |0.595212       |365              
77                 |0.427096       |0.512813      |0.595212       |365              
78                 |0.427096       |0.516851      |0.602602       |363              
79                 |0.428953       |0.521198      |0.602602       |363              
80                 |0.428953       |0.525134      |0.602602       |363              
81                 |0.481280       |0.529902      |0.614243       |360              
82                 |0.482126       |0.533499      |0.614243       |360              
83                 |0.482507       |0.537047      |0.614243       |360              
84                 |0.482507       |0.540174      |0.614243       |360              
85                 |0.486319       |0.542757      |0.614243       |360              
86                 |0.488266       |0.547219      |0.642171       |350              
87                 |0.488266       |0.552024      |0.642171       |350              
88                 |0.488266       |0.555699      |0.642171       |350              
89                 |0.497785       |0.560248      |0.642171       |350              
90                 |0.497785       |0.564998      |0.654092       |341              
91                 |0.497785       |0.568860      |0.654092       |341              
92                 |0.498225       |0.569479      |0.654092       |341              
93                 |0.498225       |0.572893      |0.654092       |341              
94                 |0.498225       |0.578374      |0.654092       |341              
95                 |0.500098       |0.582189      |0.654092       |341              
96                 |0.500098       |0.584239      |0.654092       |341              
97                 |0.504077       |0.586766      |0.654092       |341              
98                 |0.504077       |0.590977      |0.654092       |341              
99                 |0.504077       |0.595198      |0.654092       |341              
100                |0.517421       |0.601037      |0.693756       |330              
101                |0.517421       |0.606309      |0.693756       |330              
102                |0.517421       |0.611208      |0.693756       |330              
103                |0.518222       |0.615942      |0.699648       |328              
104                |0.518222       |0.619750      |0.699648       |328              
105                |0.518222       |0.625397      |0.699648       |328              
106                |0.559689       |0.631278      |0.699648       |328              
107                |0.573444       |0.635291      |0.699648       |328              
108                |0.573444       |0.641186      |0.699648       |328              
109                |0.573444       |0.645462      |0.699648       |328              
110                |0.577490       |0.647261      |0.699648       |328              
111                |0.577490       |0.651412      |0.705659       |327              
112                |0.577490       |0.658659      |0.748940       |312              
113                |0.595908       |0.663323      |0.748940       |312              
114                |0.595908       |0.667088      |0.767775       |307              
115                |0.595908       |0.672219      |0.767775       |307              
116                |0.595908       |0.679595      |0.788075       |303              
117                |0.599784       |0.686451      |0.788075       |303              
118                |0.599784       |0.694452      |0.811439       |295              
119                |0.599784       |0.701885      |0.828335       |291              
120                |0.599784       |0.705764      |0.828335       |291              
121                |0.612541       |0.706714      |0.828335       |291              
122                |0.612541       |0.711734      |0.828335       |291              
123                |0.612541       |0.716442      |0.828335       |291              
124                |0.615503       |0.718328      |0.828335       |291              
125                |0.654092       |0.723357      |0.828335       |291              
126                |0.654092       |0.731736      |0.828335       |291              
127                |0.668632       |0.735896      |0.828335       |291              
128                |0.668632       |0.743796      |0.831146       |291              
129                |0.668632       |0.748927      |0.831146       |291              
130                |0.668632       |0.755273      |0.831146       |291              
131                |0.678516       |0.758656      |0.831146       |291              
132                |0.685970       |0.763924      |0.831146       |291              
133                |0.685970       |0.769792      |0.831146       |291              
134                |0.685970       |0.777273      |0.831754       |291              
135                |0.685970       |0.782778      |0.831754       |291              
136                |0.688658       |0.787977      |0.831754       |291              
137                |0.688658       |0.794882      |0.833032       |291              
138                |0.688658       |0.803869      |0.862675       |282              
139                |0.688658       |0.811622      |0.909843       |270              
140                |0.688658       |0.820553      |0.909843       |270              
141                |0.694807       |0.825986      |0.909843       |270              
142                |0.757327       |0.834140      |0.909843       |270              
143                |0.783469       |0.842362      |0.909843       |270              
144                |0.783469       |0.848162      |0.909843       |270              
145                |0.783469       |0.854171      |0.909843       |270              
146                |0.797615       |0.858517      |0.909843       |270              
147                |0.797615       |0.863336      |0.938547       |264              
148                |0.806466       |0.867067      |0.938547       |264              
149                |0.809435       |0.872283      |0.938547       |264              
150                |0.809435       |0.880328      |0.943491       |263              
151                |0.809435       |0.887844      |0.943491       |263              
152                |0.809435       |0.894695      |0.943491       |263              
153                |0.809435       |0.897898      |0.943491       |263              
154                |0.809435       |0.903606      |0.943491       |263              
155                |0.833032       |0.906719      |0.943491       |263              
156                |0.833032       |0.908922      |0.943491       |263              
157                |0.833032       |0.912941      |0.943491       |263              
158                |0.833032       |0.918553      |0.943491       |263              
159                |0.833032       |0.921926      |0.943491       |263              
160                |0.833032       |0.925263      |0.943491       |263              
161                |0.881404       |0.927624      |0.943491       |263              
162                |0.881404       |0.929825      |0.943491       |263              
163                |0.881404       |0.932167      |0.943491       |263              
164                |0.881404       |0.933637      |0.943491       |263              
165                |0.881404       |0.934838      |0.943491       |263              
166                |0.929125       |0.937001      |0.943491       |263              
167                |0.929125       |0.937010      |0.943491       |263              
168                |0.929125       |0.937005      |0.943491       |263              
169                |0.929985       |0.937074      |0.943491       |263              
170                |0.929985       |0.937728      |0.943491       |263              
171                |0.929985       |0.937783      |0.943491       |263              
172                |0.929985       |0.937819      |0.943491       |263              
173                |0.929985       |0.937819      |0.943491       |263              
174                |0.929985       |0.937849      |0.943491       |263              
175                |0.929985       |0.937812      |0.943491       |263              
176                |0.930280       |0.937862      |0.943491       |263              
177                |0.930280       |0.937848      |0.943491       |263              
178                |0.930315       |0.937858      |0.943491       |263              
179                |0.930315       |0.938324      |0.943491       |263              
180                |0.930315       |0.938636      |0.943491       |263              
181                |0.930315       |0.938655      |0.943491       |263              
182                |0.930315       |0.938655      |0.943491       |263              
183                |0.930315       |0.938664      |0.943491       |263              
184                |0.930315       |0.939310      |0.944192       |263              
185                |0.930315       |0.939410      |0.944192       |263              
186                |0.930492       |0.939419      |0.944192       |263              
187                |0.930492       |0.939385      |0.944192       |263              
188                |0.930492       |0.939401      |0.944192       |263              
189                |0.930492       |0.939460      |0.944192       |263              
190                |0.930492       |0.939526      |0.944192       |263              
191                |0.930492       |0.939571      |0.944192       |263              
192                |0.930492       |0.939504      |0.944192       |263              
193                |0.930527       |0.939790      |0.944192       |263              
194                |0.930527       |0.939813      |0.944192       |263              
195                |0.930527       |0.939881      |0.944192       |263              
196                |0.930527       |0.939844      |0.944192       |263              
197                |0.930527       |0.939867      |0.944192       |263              
198                |0.930527       |0.939859      |0.944192       |263              
199                |0.930154       |0.939844      |0.944192       |263              
200                |0.930154       |0.939831      |0.944192       |263              
201                |0.930154       |0.940174      |0.944192       |263              
202                |0.930154       |0.940105      |0.944192       |263              
203                |0.930154       |0.940153      |0.944192       |263              
204                |0.930154       |0.940135      |0.944192       |263              
205                |0.930154       |0.939707      |0.944192       |263              
206                |0.930154       |0.939712      |0.944192       |263              
207                |0.930154       |0.939741      |0.944192       |263              
208                |0.930154       |0.939701      |0.944192       |263              
