Current Generation |Worst Fitness  |Mean Fitness  |Best Fitness   |Lowest Bin Count
1                  |0.345591       |0.346880      |0.410008       |456              
2                  |0.345591       |0.348594      |0.431324       |444              
3                  |0.345591       |0.349970      |0.431324       |444              
4                  |0.345591       |0.351533      |0.431324       |444              
5                  |0.345591       |0.352704      |0.431324       |444              
6                  |0.345591       |0.353957      |0.431324       |444              
7                  |0.345591       |0.355208      |0.431324       |444              
8                  |0.345591       |0.356816      |0.431324       |444              
9                  |0.345591       |0.358594      |0.434515       |443              
10                 |0.345591       |0.360014      |0.434515       |443              
11                 |0.345591       |0.361813      |0.435577       |440              
12                 |0.345591       |0.363433      |0.435577       |440              
13                 |0.345591       |0.365179      |0.435577       |440              
14                 |0.345591       |0.366765      |0.435577       |440              
15                 |0.345591       |0.368355      |0.435577       |440              
16                 |0.345591       |0.369911      |0.435577       |440              
17                 |0.345591       |0.371025      |0.435577       |440              
18                 |0.345591       |0.372569      |0.435577       |440              
19                 |0.345591       |0.373690      |0.435577       |440              
20                 |0.345591       |0.375549      |0.438567       |443              
21                 |0.345591       |0.377167      |0.438567       |443              
22                 |0.345591       |0.378968      |0.438567       |443              
23                 |0.345591       |0.380644      |0.438567       |443              
24                 |0.345591       |0.381888      |0.438567       |443              
25                 |0.345591       |0.383336      |0.438567       |443              
26                 |0.345591       |0.385046      |0.438567       |443              
27                 |0.345591       |0.386286      |0.438567       |443              
28                 |0.345591       |0.387849      |0.438567       |443              
29                 |0.345591       |0.389612      |0.438567       |443              
30                 |0.345591       |0.390986      |0.438567       |443              
31                 |0.345591       |0.392436      |0.438567       |443              
32                 |0.345591       |0.393846      |0.438567       |443              
33                 |0.345591       |0.395634      |0.438567       |443              
34                 |0.345591       |0.396840      |0.438567       |443              
35                 |0.345591       |0.398172      |0.438567       |443              
36                 |0.345591       |0.399436      |0.438567       |443              
37                 |0.345591       |0.400613      |0.438567       |443              
38                 |0.345591       |0.403311      |0.476836       |420              
39                 |0.345591       |0.404572      |0.476836       |420              
40                 |0.345591       |0.405803      |0.476836       |420              
41                 |0.345591       |0.407492      |0.476836       |420              
42                 |0.345591       |0.409150      |0.476836       |420              
43                 |0.345591       |0.410631      |0.476836       |420              
44                 |0.345591       |0.413495      |0.478206       |417              
45                 |0.345591       |0.417703      |0.528794       |393              
46                 |0.345591       |0.421269      |0.528794       |393              
47                 |0.345591       |0.424376      |0.528794       |393              
48                 |0.345591       |0.426930      |0.528794       |393              
49                 |0.345591       |0.427596      |0.528794       |393              
50                 |0.345591       |0.430863      |0.528794       |393              
51                 |0.345591       |0.434344      |0.528794       |393              
52                 |0.345591       |0.437070      |0.528794       |393              
